feature_id,角色域,一级功能,二级功能,三级功能,四级功能,功能点,功能说明,优先级,验收要点,备注,是否有原型,开发是否已实现,版本
TEN-015-01,客户侧,资源配置,席位管理,成员分配,为单个成员分配席位,为单个成员分配席位,管理员选择成员和席位类型后分配席位。,T0,分配成功后已分配数增加、剩余数减少。,真实扣减以后端为准,http://localhost:5160/tenant/seats,否,v1.3
TEN-015-02,客户侧,资源配置,席位管理,成员分配,调整成员席位类型,调整成员席位类型,管理员将成员从一种席位调整到另一种席位。,T0,调整后成员权限和席位统计同步变化。,真实扣减以后端为准,http://localhost:5160/tenant/seats,否,v1.3
TEN-015-03,客户侧,资源配置,席位管理,成员分配,释放成员席位,释放成员席位,管理员移除成员席位并释放到席位池。,T0,释放后成员不可继续使用付费能力。,真实扣减以后端为准,http://localhost:5160/tenant/seats,否,v1.3
TEN-015-04,客户侧,资源配置,席位管理,成员分配,批量编辑成员席位,批量编辑成员席位,管理员批量为多个成员设置或释放席位。,T0,批量操作成功和失败条目均可见。,真实扣减以后端为准,http://localhost:5160/tenant/seats,否,v1.3
TEN-015-05,客户侧,资源配置,席位管理,成员分配,防止超额分配,防止超额分配,剩余席位不足时阻止分配。,T0,页面提示剩余不足并不改变数据。,真实扣减以后端为准,http://localhost:5160/tenant/seats,否,v1.3
TEN-016-01,客户侧,开户注册,首次开通,企业级激活,打开企业激活入口,打开企业激活入口,客户管理员通过激活链接或激活码进入首次开通页。,T0,入口能识别企业和订单。,激活码仅作为备用,http://localhost:5160/tenant/launch-space/create,否,v1.3
TEN-016-02,客户侧,开户注册,首次开通,企业级激活,展示待激活订单信息,展示待激活订单信息,展示订单、套餐、席位和企业信息供管理员确认。,T0,信息准确且不可误激活其他企业。,激活码仅作为备用,http://localhost:5160/tenant/launch-space/create,否,v1.3
TEN-016-03,客户侧,开户注册,首次开通,企业级激活,确认企业级激活,确认企业级激活,管理员确认后触发企业订单激活。,T0,激活后进入开通或席位分配流程。,激活码仅作为备用,http://localhost:5160/tenant/launch-space/create,否,v1.3
TEN-016-04,客户侧,开户注册,首次开通,企业级激活,处理无效激活入口,处理无效激活入口,入口过期、已使用或不匹配时给出错误。,T0,无效入口不会激活企业订单。,激活码仅作为备用,http://localhost:5160/tenant/launch-space/create,否,v1.3
TEN-017-01,客户侧,购买与账单,购买席位,标准套餐下单,展示标准套餐,展示标准套餐,展示套餐名称、权益、价格、周期和适用说明。,T0,客户能选择一个可售套餐。,Beta1 默认对公,http://localhost:5160/tenant/purchase,否,v1.3
TEN-017-02,客户侧,购买与账单,购买席位,标准套餐下单,选择购买数量和周期,选择购买数量和周期,客户选择席位数量、周期和扩展项。,T0,金额随数量和周期实时变化。,Beta1 默认对公,http://localhost:5160/tenant/purchase,否,v1.3
TEN-017-03,客户侧,购买与账单,购买席位,标准套餐下单,计算订单金额,计算订单金额,计算原价、优惠、应付金额和订单明细。,T0,明细金额与提交订单一致。,Beta1 默认对公,http://localhost:5160/tenant/purchase,是,v1.0
TEN-017-04,客户侧,购买与账单,购买席位,标准套餐下单,提交购买订单,提交购买订单,客户确认后生成待支付订单。,T0,订单生成后可进入支付订单页。,Beta1 默认对公,http://localhost:5160/tenant/purchase,是,v1.0
TEN-017-05,客户侧,购买与账单,购买席位,标准套餐下单,处理下单异常,处理下单异常,库存、套餐下架、金额校验失败时阻止下单。,T0,异常提示清晰且不生成错误订单。,Beta1 默认对公,http://localhost:5160/tenant/purchase,是,v1.0
TEN-018-01,客户侧,购买与账单,支付订单,对公付款提交,展示对公收款信息,展示对公收款信息,展示户名、开户行、账号、金额和汇款备注号。,T0,客户能复制或查看完整汇款信息。,不接微信支付宝主路径,http://localhost:5160/tenant/payment,是,v1.0
TEN-018-02,客户侧,购买与账单,支付订单,对公付款提交,生成汇款备注号,生成汇款备注号,为订单生成或复用唯一汇款备注号。,T0,同一订单重复进入时备注号保持一致。,不接微信支付宝主路径,http://localhost:5160/tenant/payment,是,v1.0
TEN-018-03,客户侧,购买与账单,支付订单,对公付款提交,上传付款凭证,上传付款凭证,客户上传银行回单或付款截图。,T0,文件上传成功后显示文件名或预览。,不接微信支付宝主路径,http://localhost:5160/tenant/payment,是,v1.0
TEN-018-04,客户侧,购买与账单,支付订单,对公付款提交,提交付款凭证,提交付款凭证,客户提交凭证进入待审核状态。,T0,提交后订单状态变为待对公审核。,不接微信支付宝主路径,http://localhost:5160/tenant/payment,是,v1.0
TEN-018-05,客户侧,购买与账单,支付订单,对公付款提交,重新提交驳回凭证,重新提交驳回凭证,凭证被驳回后客户可重新上传并提交。,T0,重提后审核状态回到待审核。,不接微信支付宝主路径,http://localhost:5160/tenant/payment,是,v1.0
TEN-019-01,客户侧,购买与账单,账单中心,订单与消费明细,展示账单总览,展示账单总览,展示余额、套餐有效期、额度和最近订单。,T0,客户进入账单页能看到当前权益状态。,和支付订单联动,http://localhost:5160/tenant/billing,是,v1.0
TEN-019-02,客户侧,购买与账单,账单中心,订单与消费明细,查看订单列表,查看订单列表,展示订单号、类型、金额、支付状态和开通状态。,T0,客户能按订单定位付款和开通进度。,和支付订单联动,http://localhost:5160/tenant/billing,是,v1.0
TEN-019-03,客户侧,购买与账单,账单中心,订单与消费明细,查看订单详情,查看订单详情,展示订单明细、优惠、付款凭证和审核结果。,T0,详情信息与订单列表一致。,和支付订单联动,http://localhost:5160/tenant/billing,是,v1.0
TEN-019-04,客户侧,购买与账单,账单中心,订单与消费明细,申请发票,申请发票,客户选择已付款订单填写抬头和税号申请发票。,T0,申请成功后发票状态进入待开票。,和支付订单联动,http://localhost:5160/tenant/billing,是,v1.0
TEN-019-05,客户侧,购买与账单,账单中心,订单与消费明细,进入续费扩容,进入续费扩容,从账单页进入续费或扩容购买流程。,T0,入口带入当前企业和套餐上下文。,和支付订单联动,http://localhost:5160/tenant/billing,否,v1.3
TEN-020-01,客户侧,优惠券,代金券管理,企业可用券,展示功能入口,展示功能入口,客户管理员查看企业获得的代金券及使用状态：展示功能入口。,P1,用户可以完成“展示功能入口”，且结果符合业务规则。,Beta1 可在支付页只展示抵扣结果,http://localhost:5160/tenant/vouchers,是,v1.0
TEN-020-02,客户侧,优惠券,代金券管理,企业可用券,展示核心信息,展示核心信息,客户管理员查看企业获得的代金券及使用状态：展示核心信息。,P1,用户可以完成“展示核心信息”，且结果符合业务规则。,Beta1 可在支付页只展示抵扣结果,http://localhost:5160/tenant/vouchers,是,v1.0
TEN-020-03,客户侧,优惠券,代金券管理,企业可用券,执行主要操作,执行主要操作,客户管理员查看企业获得的代金券及使用状态：执行主要操作。,P1,用户可以完成“执行主要操作”，且结果符合业务规则。,Beta1 可在支付页只展示抵扣结果,http://localhost:5160/tenant/vouchers,是,v1.0
TEN-020-04,客户侧,优惠券,代金券管理,企业可用券,保存操作结果,保存操作结果,客户管理员查看企业获得的代金券及使用状态：保存操作结果。,P1,用户可以完成“保存操作结果”，且结果符合业务规则。,Beta1 可在支付页只展示抵扣结果,http://localhost:5160/tenant/vouchers,是,v1.0
TEN-020-05,客户侧,优惠券,代金券管理,企业可用券,处理异常反馈,处理异常反馈,客户管理员查看企业获得的代金券及使用状态：处理异常反馈。,P1,用户可以完成“处理异常反馈”，且结果符合业务规则。,Beta1 可在支付页只展示抵扣结果,http://localhost:5160/tenant/vouchers,是,v1.0
TEN-021-01,客户侧,合同与协议,合同管理,合同列表,展示核心数据,展示核心数据,客户管理员查看服务合同、协议和订单关联文件：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,电子签署不在本期,http://localhost:5160/tenant/contracts,是,v1.0
TEN-021-02,客户侧,合同与协议,合同管理,合同列表,支持搜索筛选,支持搜索筛选,客户管理员查看服务合同、协议和订单关联文件：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,电子签署不在本期,http://localhost:5160/tenant/contracts,否,v1.3
TEN-021-03,客户侧,合同与协议,合同管理,合同列表,查看详情或下钻,查看详情或下钻,客户管理员查看服务合同、协议和订单关联文件：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,电子签署不在本期,http://localhost:5160/tenant/contracts,是,v1.0
TEN-021-04,客户侧,合同与协议,合同管理,合同列表,展示状态与异常,展示状态与异常,客户管理员查看服务合同、协议和订单关联文件：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,电子签署不在本期,http://localhost:5160/tenant/contracts,否,v1.3
TEN-021-05,客户侧,合同与协议,合同管理,合同列表,处理空状态和加载失败,处理空状态和加载失败,客户管理员查看服务合同、协议和订单关联文件：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,电子签署不在本期,http://localhost:5160/tenant/contracts,否,v1.3
TEN-022-01,客户侧,API 与开放能力,API 密钥,密钥管理,填写业务表单,填写业务表单,客户管理员创建、禁用、删除和查看 API Key：填写业务表单。,P1,用户可以完成“填写业务表单”，且结果符合业务规则。,真实网关鉴权后接入,/,否,v1.2
TEN-022-02,客户侧,API 与开放能力,API 密钥,密钥管理,校验必填和格式,校验必填和格式,客户管理员创建、禁用、删除和查看 API Key：校验必填和格式。,P1,用户可以完成“校验必填和格式”，且结果符合业务规则。,真实网关鉴权后接入,/,否,v1.2
TEN-022-03,客户侧,API 与开放能力,API 密钥,密钥管理,提交创建请求,提交创建请求,客户管理员创建、禁用、删除和查看 API Key：提交创建请求。,P1,用户可以完成“提交创建请求”，且结果符合业务规则。,真实网关鉴权后接入,/,否,v1.2
TEN-022-04,客户侧,API 与开放能力,API 密钥,密钥管理,展示成功反馈,展示成功反馈,客户管理员创建、禁用、删除和查看 API Key：展示成功反馈。,P1,用户可以完成“展示成功反馈”，且结果符合业务规则。,真实网关鉴权后接入,/,否,v1.2
TEN-022-05,客户侧,API 与开放能力,API 密钥,密钥管理,处理失败与重复提交,处理失败与重复提交,客户管理员创建、禁用、删除和查看 API Key：处理失败与重复提交。,P1,用户可以完成“处理失败与重复提交”，且结果符合业务规则。,真实网关鉴权后接入,/,否,v1.2
TEN-023-01,客户侧,客户服务,工单与咨询,咨询提交,填写业务表单,填写业务表单,客户提交咨询或支持工单并查看处理状态：填写业务表单。,P1,用户可以完成“填写业务表单”，且结果符合业务规则。,与运维支持后台联动,http://localhost:5160/tenant/consult,是,v1.0
TEN-023-02,客户侧,客户服务,工单与咨询,咨询提交,校验必填和格式,校验必填和格式,客户提交咨询或支持工单并查看处理状态：校验必填和格式。,P1,用户可以完成“校验必填和格式”，且结果符合业务规则。,与运维支持后台联动,http://localhost:5160/tenant/consult,是,v1.0
TEN-023-03,客户侧,客户服务,工单与咨询,咨询提交,提交创建请求,提交创建请求,客户提交咨询或支持工单并查看处理状态：提交创建请求。,P1,用户可以完成“提交创建请求”，且结果符合业务规则。,与运维支持后台联动,http://localhost:5160/tenant/consult,是,v1.0
TEN-023-04,客户侧,客户服务,工单与咨询,咨询提交,展示成功反馈,展示成功反馈,客户提交咨询或支持工单并查看处理状态：展示成功反馈。,P1,用户可以完成“展示成功反馈”，且结果符合业务规则。,与运维支持后台联动,http://localhost:5160/tenant/consult,是,v1.0
TEN-023-05,客户侧,客户服务,工单与咨询,咨询提交,处理失败与重复提交,处理失败与重复提交,客户提交咨询或支持工单并查看处理状态：处理失败与重复提交。,P1,用户可以完成“处理失败与重复提交”，且结果符合业务规则。,与运维支持后台联动,http://localhost:5160/tenant/consult,否,v1.3
TEN-025-01,客户侧,网络与安全,网络配置,入口出口配置,查看当前配置,查看当前配置,客户管理员查看企业网络配置和连通状态：查看当前配置。,P2,用户可以完成“查看当前配置”，且结果符合业务规则。,高危变更需审批,http://localhost:5160/tenant/network,否,v1.3
TEN-025-02,客户侧,网络与安全,网络配置,入口出口配置,新增或编辑配置,新增或编辑配置,客户管理员查看企业网络配置和连通状态：新增或编辑配置。,P2,用户可以完成“新增或编辑配置”，且结果符合业务规则。,高危变更需审批,http://localhost:5160/tenant/network,否,v1.3
TEN-025-03,客户侧,网络与安全,网络配置,入口出口配置,校验配置有效性,校验配置有效性,客户管理员查看企业网络配置和连通状态：校验配置有效性。,P2,用户可以完成“校验配置有效性”，且结果符合业务规则。,高危变更需审批,http://localhost:5160/tenant/network,否,v1.3
TEN-025-04,客户侧,网络与安全,网络配置,入口出口配置,保存并生效,保存并生效,客户管理员查看企业网络配置和连通状态：保存并生效。,P2,用户可以完成“保存并生效”，且结果符合业务规则。,高危变更需审批,http://localhost:5160/tenant/network,否,v1.3
TEN-025-05,客户侧,网络与安全,网络配置,入口出口配置,记录配置变更,记录配置变更,客户管理员查看企业网络配置和连通状态：记录配置变更。,P2,用户可以完成“记录配置变更”，且结果符合业务规则。,高危变更需审批,http://localhost:5160/tenant/network,否,v1.3
TEN-026-01,客户侧,个性化,品牌定制,品牌信息维护,查看当前配置,查看当前配置,客户管理员配置企业 Logo、名称和员工端视觉信息：查看当前配置。,P1,用户可以完成“查看当前配置”，且结果符合业务规则。,Beta1 非主链路,http://localhost:5160/tenant/brand http://localhost:5160/tenant/brand/create,否,v1.3
TEN-026-02,客户侧,个性化,品牌定制,品牌信息维护,新增或编辑配置,新增或编辑配置,客户管理员配置企业 Logo、名称和员工端视觉信息：新增或编辑配置。,P1,用户可以完成“新增或编辑配置”，且结果符合业务规则。,Beta1 非主链路,http://localhost:5160/tenant/brand http://localhost:5160/tenant/brand/create,否,v1.3
TEN-026-03,客户侧,个性化,品牌定制,品牌信息维护,校验配置有效性,校验配置有效性,客户管理员配置企业 Logo、名称和员工端视觉信息：校验配置有效性。,P1,用户可以完成“校验配置有效性”，且结果符合业务规则。,Beta1 非主链路,http://localhost:5160/tenant/brand http://localhost:5160/tenant/brand/create,否,v1.3
TEN-026-04,客户侧,个性化,品牌定制,品牌信息维护,保存并生效,保存并生效,客户管理员配置企业 Logo、名称和员工端视觉信息：保存并生效。,P1,用户可以完成“保存并生效”，且结果符合业务规则。,Beta1 非主链路,http://localhost:5160/tenant/brand http://localhost:5160/tenant/brand/create,否,v1.3
TEN-026-05,客户侧,个性化,品牌定制,品牌信息维护,记录配置变更,记录配置变更,客户管理员配置企业 Logo、名称和员工端视觉信息：记录配置变更。,P1,用户可以完成“记录配置变更”，且结果符合业务规则。,Beta1 非主链路,http://localhost:5160/tenant/brand http://localhost:5160/tenant/brand/create,否,v1.3
TEN-027-01,客户侧,个性化,员工端工作台,入口配置,展示核心数据,展示核心数据,客户管理员配置成员可见的工作台入口、Claw 和应用：展示核心数据。,T0,用户可以完成“展示核心数据”，且结果符合业务规则。,席位可用后承接成员使用,http://localhost:5160/tenant/workbench,否,v1.3
TEN-027-02,客户侧,个性化,员工端工作台,入口配置,支持搜索筛选,支持搜索筛选,客户管理员配置成员可见的工作台入口、Claw 和应用：支持搜索筛选。,T0,用户可以完成“支持搜索筛选”，且结果符合业务规则。,席位可用后承接成员使用,http://localhost:5160/tenant/workbench,否,v1.3
TEN-027-03,客户侧,个性化,员工端工作台,入口配置,查看详情或下钻,查看详情或下钻,客户管理员配置成员可见的工作台入口、Claw 和应用：查看详情或下钻。,T0,用户可以完成“查看详情或下钻”，且结果符合业务规则。,席位可用后承接成员使用,http://localhost:5160/tenant/workbench,否,v1.3
TEN-027-04,客户侧,个性化,员工端工作台,入口配置,展示状态与异常,展示状态与异常,客户管理员配置成员可见的工作台入口、Claw 和应用：展示状态与异常。,T0,用户可以完成“展示状态与异常”，且结果符合业务规则。,席位可用后承接成员使用,http://localhost:5160/tenant/workbench,否,v1.3
TEN-027-05,客户侧,个性化,员工端工作台,入口配置,处理空状态和加载失败,处理空状态和加载失败,客户管理员配置成员可见的工作台入口、Claw 和应用：处理空状态和加载失败。,T0,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,席位可用后承接成员使用,http://localhost:5160/tenant/workbench,否,v1.3
TEN-028-01,客户侧,运维与安全,运维管理,批量运维,展示任务列表,展示任务列表,客户管理员查看运维任务并发起批量作业：展示任务列表。,P2,用户可以完成“展示任务列表”，且结果符合业务规则。,真实任务执行后置,http://localhost:5160/tenant/ops http://localhost:5160/tenant/batch-ops http://localhost:5160/tenant/batch-ops/create,否,v1.3
TEN-028-02,客户侧,运维与安全,运维管理,批量运维,查看任务详情,查看任务详情,客户管理员查看运维任务并发起批量作业：查看任务详情。,P2,用户可以完成“查看任务详情”，且结果符合业务规则。,真实任务执行后置,http://localhost:5160/tenant/ops http://localhost:5160/tenant/batch-ops http://localhost:5160/tenant/batch-ops/create,否,v1.3
TEN-028-03,客户侧,运维与安全,运维管理,批量运维,推进任务状态,推进任务状态,客户管理员查看运维任务并发起批量作业：推进任务状态。,P2,用户可以完成“推进任务状态”，且结果符合业务规则。,真实任务执行后置,http://localhost:5160/tenant/ops http://localhost:5160/tenant/batch-ops http://localhost:5160/tenant/batch-ops/create,否,v1.3
TEN-028-04,客户侧,运维与安全,运维管理,批量运维,记录处理结果,记录处理结果,客户管理员查看运维任务并发起批量作业：记录处理结果。,P2,用户可以完成“记录处理结果”，且结果符合业务规则。,真实任务执行后置,http://localhost:5160/tenant/ops http://localhost:5160/tenant/batch-ops http://localhost:5160/tenant/batch-ops/create,否,v1.3
TEN-028-05,客户侧,运维与安全,运维管理,批量运维,同步通知关联角色,同步通知关联角色,客户管理员查看运维任务并发起批量作业：同步通知关联角色。,P2,用户可以完成“同步通知关联角色”，且结果符合业务规则。,真实任务执行后置,http://localhost:5160/tenant/ops http://localhost:5160/tenant/batch-ops http://localhost:5160/tenant/batch-ops/create,否,v1.3
TEN-029-01,客户侧,运维与安全,用量中心,可观测数据,展示核心数据,展示核心数据,客户管理员查看用量、调用量、异常和资源指标：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,真实监控数据后接入,http://localhost:5160/tenant/observability,否,v1.3
TEN-029-02,客户侧,运维与安全,用量中心,可观测数据,支持搜索筛选,支持搜索筛选,客户管理员查看用量、调用量、异常和资源指标：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,真实监控数据后接入,http://localhost:5160/tenant/observability,否,v1.3
TEN-029-03,客户侧,运维与安全,用量中心,可观测数据,查看详情或下钻,查看详情或下钻,客户管理员查看用量、调用量、异常和资源指标：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,真实监控数据后接入,http://localhost:5160/tenant/observability,否,v1.3
TEN-029-04,客户侧,运维与安全,用量中心,可观测数据,展示状态与异常,展示状态与异常,客户管理员查看用量、调用量、异常和资源指标：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,真实监控数据后接入,http://localhost:5160/tenant/observability,否,v1.3
TEN-029-05,客户侧,运维与安全,用量中心,可观测数据,处理空状态和加载失败,处理空状态和加载失败,客户管理员查看用量、调用量、异常和资源指标：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,真实监控数据后接入,http://localhost:5160/tenant/observability,否,v1.3
TEN-030-01,客户侧,运维与安全,安全管理,安全策略,查看当前配置,查看当前配置,客户管理员查看安全策略、登录风险和异常告警：查看当前配置。,P2,用户可以完成“查看当前配置”，且结果符合业务规则。,细粒度策略后置,http://localhost:5160/tenant/security,否,v1.3
TEN-030-02,客户侧,运维与安全,安全管理,安全策略,新增或编辑配置,新增或编辑配置,客户管理员查看安全策略、登录风险和异常告警：新增或编辑配置。,P2,用户可以完成“新增或编辑配置”，且结果符合业务规则。,细粒度策略后置,http://localhost:5160/tenant/security,否,v1.3
TEN-030-03,客户侧,运维与安全,安全管理,安全策略,校验配置有效性,校验配置有效性,客户管理员查看安全策略、登录风险和异常告警：校验配置有效性。,P2,用户可以完成“校验配置有效性”，且结果符合业务规则。,细粒度策略后置,http://localhost:5160/tenant/security,否,v1.3
TEN-030-04,客户侧,运维与安全,安全管理,安全策略,保存并生效,保存并生效,客户管理员查看安全策略、登录风险和异常告警：保存并生效。,P2,用户可以完成“保存并生效”，且结果符合业务规则。,细粒度策略后置,http://localhost:5160/tenant/security,否,v1.3
TEN-030-05,客户侧,运维与安全,安全管理,安全策略,记录配置变更,记录配置变更,客户管理员查看安全策略、登录风险和异常告警：记录配置变更。,P2,用户可以完成“记录配置变更”，且结果符合业务规则。,细粒度策略后置,http://localhost:5160/tenant/security,否,v1.3
